index_content,word,nature,content_type,index_word
1046,差,a,neg,4
1046,当天,t,neg,5
1046,点,m,neg,6
1046,显示,v,neg,7
1046,第二天,m,neg,8
1046,送货,v,neg,9
1046,第二天,m,neg,10
1046,早上,t,neg,11
1046,接到,v,neg,12
1046,电话,n,neg,13
1046,明天,t,neg,14
1046,送,v,neg,15
1046,第三天,m,neg,16
1046,接到,v,neg,17
1046,电话,n,neg,18
1046,明天,t,neg,19
1046,送,v,neg,20
1046,生气,n,neg,21
1046,不行,v,neg,22
1046,送,v,neg,23
1046,挂掉,v,neg,24
1046,电话,n,neg,25
1046,系统,n,neg,26
1046,显示,v,neg,27
1046,三天,m,neg,28
1046,送货,v,neg,29
1046,态度,n,neg,30
1046,购买者,n,neg,31
1046,感觉,n,neg,32
1046,反正,d,neg,33
1046,付,v,neg,34
1046,钱,n,neg,35
1046,爱,v,neg,36
1046,建议,n,neg,37
1046,购买,v,neg,38
1046,董明珠,nr,neg,39
1046,片子,n,neg,40
1046,特别,d,neg,41
1046,不好,d,neg,42
1046,关掉,v,neg,43
1046,开关,v,neg,44
1046,至少,d,neg,45
1046,漏水,n,neg,46
1046,毫升,q,neg,47
1046,家里,s,neg,48
1046,口,q,neg,49
1046,洗,v,neg,50
1046,澡,n,neg,51
1046,漏水,n,neg,52
1046,毫升,q,neg,53
1046,一年,m,neg,54
1046,漏,n,neg,55
1046,水量,n,neg,56
1046,毫升,q,neg,57
1046,水,n,neg,58
1046,一年,m,neg,59
1046,卖,v,neg,60
1046,万台,m,neg,61
1046,一年,m,neg,62
1046,浪费,n,neg,63
1046,水资源,n,neg,64
1046,太,d,neg,65
1046,吓人,v,neg,66
1046,产品,n,neg,67
1046,建议,n,neg,68
1051,加热,v,neg,0
1051,特别,d,neg,1
1051,慢,a,neg,2
1051,慢,a,neg,3
1051,无法忍受,l,neg,4
1051,评论,n,neg,5
1051,加热,v,neg,6
1051,小时,n,neg,7
1051,客服,n,neg,8
1051,不退,v,neg,9
1051,不换,v,neg,10
1051,瓦和瓦,nr,neg,11
1051,随机,d,neg,12
1051,发货,n,neg,13
1051,无语,v,neg,14
1053,点,m,neg,0
1053,配件,n,neg,1
1053,坑,n,neg,2
1053,死,v,neg,3
1053,天,n,neg,4
1053,安装,v,neg,5
1053,免费,vn,neg,6
1053,安装,v,neg,7
1053,挂羊头卖狗肉,i,neg,8
1053,不信,v,neg,9
1053,几根,m,neg,10
1055,垃圾,n,neg,0
1055,超级,b,neg,1
1055,难,a,neg,2
1055,温度,n,neg,3
1055,设定,v,neg,4
1055,七十五,m,neg,5
1055,度,zg,neg,6
1055,洗,v,neg,7
1055,掉下来,v,neg,8
1055,半天,m,neg,9
1055,烧,v,neg,10
1055,压力,n,neg,11
1055,阀,n,neg,12
1055,时不时,d,neg,13
1055,一声,m,neg,14
1055,维修,v,neg,15
1055,打电话,l,neg,16
1055,水压,n,neg,17
1055,上门,ns,neg,18
1055,品牌,n,neg,19
1055,不到,v,neg,20
1055,设计,vn,neg,21
1055,缺陷,v,neg,22
1055,安上,v,neg,23
1055,没住,v,neg,24
1055,肯定,v,neg,25
1055,退货,v,neg,26
1057,安装工,n,neg,0
1057,太,d,neg,1
1057,差,a,neg,2
1057,安装,v,neg,3
1057,专心,n,neg,4
1057,安装,v,neg,5
1057,儿子,n,neg,6
1057,视频,n,neg,7
1057,单手操作,n,neg,8
1057,扳手,n,neg,9
1057,掉,v,neg,10
1057,瓷砖,n,neg,11
1057,砸坏,v,neg,12
1057,装,v,neg,13
1057,太,d,neg,14
1057,高,a,neg,15
1057,集成,v,neg,16
1057,吊顶,n,neg,17
1057,装,v,neg,18
1057,差劲,n,neg,19
1057,本来,t,neg,20
1057,燃气,n,neg,21
1057,想买,v,neg,22
1057,牌子,n,neg,23
1057,质量,n,neg,24
1057,不错,a,neg,25
1060,吐,v,neg,0
1060,槽,ng,neg,1
1060,安装,v,neg,2
1060,师傅,nr,neg,3
1060,老人家,n,neg,4
1060,农村,n,neg,5
1060,骗人,n,neg,6
1060,明明,t,neg,7
1060,写,v,neg,8
1060,安装费,n,neg,9
1060,超过,v,neg,10
1060,善良,a,neg,11
1060,老实,n,neg,12
1060,农民,n,neg,13
1060,欺骗,v,neg,14
1060,想,v,neg,15
1060,赚钱,v,neg,16
1060,取之有道,i,neg,17
1060,所有人,n,neg,18
1060,当成,v,neg,19
1060,凯子,nr,neg,20
1060,财运,n,neg,21
1064,坑,n,neg,0
1064,太,d,neg,1
1064,坑人,n,neg,2
1064,成,n,neg,3
1064,人才,n,neg,4
1064,成,n,neg,5
1064,降价,n,neg,6
1064,买要,v,neg,7
1064,关注,v,neg,8
1064,一段时间,l,neg,9
1064,愉快,a,neg,10
1064,购物,n,neg,11
1064,本来,t,neg,12
1064,想退,v,neg,13
1064,时间,n,neg,14
1064,关系,n,neg,15
1064,忍,v,neg,16
1064,提醒,v,neg,17
1064,购物,n,neg,18
1064,不错,a,neg,19
1065,快递,v,neg,0
1065,挺快,v,neg,1
1065,安装,v,neg,2
1065,师傅,nr,neg,3
1065,太,d,neg,4
1065,黑,a,neg,5
1065,水龙头,n,neg,6
1065,单子,n,neg,7
1065,告诉,v,neg,8
1065,不锈钢,n,neg,9
1065,贵,n,neg,10
1065,安装,v,neg,11
1065,师傅,nr,neg,12
1065,一模一样,l,neg,13
1065,真的,d,neg,14
1065,坑,n,neg,15
1068,安装,v,neg,0
1068,收,v,neg,1
1068,材料费,n,neg,2
1068,配送,v,neg,3
1068,计时,n,neg,4
1068,开关,v,neg,5
1068,放水,v,neg,6
1068,噪声,n,neg,7
1068,很大,a,neg,8
1068,花洒,nr,neg,9
1068,一点,m,neg,10
1068,很烂,a,neg,11
1068,冷热水,n,neg,12
1068,开关,v,neg,13
1068,调节,vn,neg,14
1068,不灵敏,l,neg,15
1068,遥控器,n,neg,16
1068,稍微,d,neg,17
1068,远,a,neg,18
1068,一点,m,neg,19
1068,控制不了,l,neg,20
1072,安装,v,neg,0
1072,太,d,neg,1
1072,坑人,n,neg,2
1072,老丈人,n,neg,3
1072,家,m,neg,4
1072,换,v,neg,5
1072,新,a,neg,6
1072,说好,v,neg,7
1072,免费,vn,neg,8
1072,安装,v,neg,9
1072,挂,v,neg,10
1072,墙,n,neg,11
1072,安装,v,neg,12
1072,打孔,v,neg,13
1072,费,v,neg,14
1072,能用,n,neg,15
1072,角阀,n,neg,16
1072,水管,n,neg,17
1072,得换,v,neg,18
1072,乱七八糟,i,neg,19
1072,理由,n,neg,20
1072,骗钱,n,neg,21
1072,小心,n,neg,22
1075,东西,ns,neg,0
1075,送过来,l,neg,1
1075,价值,n,neg,2
1075,东西,ns,neg,3
1075,安装费,n,neg,4
1075,不想,v,neg,5
1075,真心,d,neg,6
1075,坑,n,neg,7
1078,烧水,n,neg,0
1078,太慢,a,neg,1
1078,水量,n,neg,2
1078,太,d,neg,3
1078,少,a,neg,4
1078,男,b,neg,5
1078,洗澡水,nz,neg,6
1078,只能,v,neg,7
1078,快快,d,neg,8
1078,烧,v,neg,9
1078,到度,d,neg,10
1078,洗澡,v,neg,11
1078,一开,m,neg,12
1078,没多久,l,neg,13
1078,温度,n,neg,14
1078,刷刷,v,neg,15
1078,下降,v,neg,16
1078,两下子,m,neg,17
1078,水,n,neg,18
1078,凉,v,neg,19
1082,安装,v,neg,0
1082,费用,n,neg,1
1082,太,d,neg,2
1082,高,a,neg,3
1082,安装,v,neg,4
1082,费用,n,neg,5
1082,超过,v,neg,6
1082,总计,n,neg,7
1082,收费,n,neg,8
1082,特,d,neg,9
1082,恶心,n,neg,10
1082,给钱,v,neg,11
1082,安装,v,neg,12
1082,投诉,v,neg,13
1082,没用,v,neg,14
1082,真无语,i,neg,15
1086,装上,n,neg,0
1086,几天,m,neg,1
1086,漏水,n,neg,2
1086,维修,v,neg,3
1086,师傅,nr,neg,4
1086,紧,a,neg,5
1086,两个,m,neg,6
1086,螺丝,n,neg,7
1086,没事,v,neg,8
1086,厂家,n,neg,9
1086,出库,n,neg,10
1086,严谨,a,neg,11
1086,出厂,n,neg,12
1086,算不算,v,neg,13
1086,合格,n,neg,14
1086,产品,n,neg,15
1089,价格,n,neg,0
1089,欺骗,v,neg,1
1089,标价,n,neg,2
1089,收费,n,neg,3
1089,建议,n,neg,4
1089,一颗,m,neg,5
1089,星,n,neg,6
1089,安装,v,neg,7
1089,师傅,nr,neg,8
1089,安装,v,neg,9
1089,到位,v,neg,10
1090,下单,n,neg,0
1090,了骗,v,neg,1
1090,没货要到,l,neg,2
1090,年后,t,neg,3
1090,一再,d,neg,4
1090,沟通,v,neg,5
1090,快递,v,neg,6
1090,送来,v,neg,7
1090,水温,n,neg,8
1090,不好,d,neg,9
1090,调节,vn,neg,10
1090,安装,v,neg,11
1090,装,v,neg,12
1090,迟迟,d,neg,13
1090,不肯,v,neg,14
1090,安装,v,neg,15
1094,产品,n,neg,0
1094,没用,v,neg,1
1094,安装,v,neg,2
1094,不好,d,neg,3
1094,收,v,neg,4
1094,合,v,neg,5
1094,花,v,neg,6
1094,卖,v,neg,7
1095,两个,m,neg,0
1095,型号,n,neg,1
1095,升数,n,neg,2
1095,升,v,neg,3
1095,配,v,neg,4
1095,淋浴器,nz,neg,5
1095,升,v,neg,6
1095,不配,v,neg,7
1095,奇葩,n,neg,8
1095,老客户,n,neg,9
1095,第一次,m,neg,10
1095,差,a,neg,11
1095,评,n,neg,12
1095,贡献,n,neg,13
1097,价格,n,neg,0
1097,降,v,neg,1
1097,退,v,neg,2
1097,差价,n,neg,3
1097,当天,t,neg,4
1097,涨价,n,neg,5
1097,只能,v,neg,6
1097,家电,j,neg,7
1097,下乡,v,neg,8
1097,全,a,neg,9
1097,贵,a,neg,10
1098,东西,ns,neg,0
1098,不错,a,neg,1
1098,安装,v,neg,2
1098,师傅,nr,neg,3
1098,装,v,neg,4
1098,不类,n,neg,5
1098,第一次,m,neg,6
1098,见装,v,neg,7
1098,差,a,neg,8
1098,收费,n,neg,9
1098,贵,a,neg,10
1100,安装,v,neg,0
1100,收,v,neg,1
1100,高利贷,n,neg,2
1100,一点,m,neg,3
1100,东西,ns,neg,4
1100,收,v,neg,5
1100,一百多块,m,neg,6
1100,真的,d,neg,7
1100,过分,n,neg,8
1101,安装费,n,neg,0
1101,封顶,n,neg,1
1101,超出,v,neg,2
1101,收费,n,neg,3
1101,安装,v,neg,4
1101,漏水,n,neg,5
1101,服务,vn,neg,6
1107,安装,v,neg,0
1107,太,d,neg,1
1107,差劲,n,neg,2
1107,安装,v,neg,3
1107,材料费,n,neg,4
1107,有没有,v,neg,5
1107,标准,n,neg,6
1107,太,d,neg,7
1107,坑,n,neg,8
1110,为啥,r,neg,0
1110,热,a,neg,1
1110,特别,d,neg,2
1110,慢,a,neg,3
1110,提前,v,neg,4
1110,两个,m,neg,5
1110,小时,n,neg,6
1110,开,v,neg,7
1110,是因为,c,neg,8
1110,容量,n,neg,9
1117,安装费,n,neg,0
1117,贵,a,neg,1
1117,上天,t,neg,2
1117,两百多,m,neg,3
1117,真,d,neg,4
1117,建议,n,neg,5
1121,写,v,neg,0
1121,安装费,n,neg,1
1121,封顶,n,neg,2
1121,坑,n,neg,3
1124,水小,b,neg,0
1124,可怜,v,neg,1
1124,水龙头,n,neg,2
1124,水,n,neg,3
1124,超大,v,neg,4
1124,超急,v,neg,5
1124,装进,v,neg,6
1124,台机,n,neg,7
1124,超级,b,neg,8
1124,垃圾,n,neg,9
1126,极差,n,neg,0
1126,墙,n,neg,1
1126,不好,d,neg,2
1126,建议,n,neg,3
1126,退货,v,neg,4
1126,想想,v,neg,5
1126,办法,n,neg,6
1127,服务态度,n,neg,0
1127,差,a,neg,1
1127,送货,v,neg,2
1127,慢,a,neg,3
1127,安装,v,neg,4
1127,费劲,a,neg,5
1131,价格,n,neg,0
1131,变得,v,neg,1
1131,太,d,neg,2
1131,贵,a,neg,3
1132,物流,n,neg,0
1132,不错,a,neg,1
1132,安装,v,neg,2
1132,慢,a,neg,3
1143,东西,ns,neg,0
1143,暂时,d,neg,1
1143,上门,ns,neg,2
1143,安,v,neg,3
1143,装,v,neg,4
1143,配件,n,neg,5
1143,太贵,nr,neg,6
1143,安装,v,neg,7
1143,开口,n,neg,8
1143,要钱,v,neg,9
1143,家电,j,neg,10
1143,安装,v,neg,11
1143,德性,n,neg,12
1143,太差,n,neg,13
1143,太差,n,neg,14
1144,不好,d,neg,0
1144,水流,n,neg,1
1147,装上去,v,neg,0
1147,漏水,n,neg,1
1159,真的,d,neg,0
1159,第一次,m,neg,1
1159,货,n,neg,2
1159,没到,v,neg,3
1159,师傅,nr,neg,4
1159,打电话,l,neg,5
1159,免费,vn,neg,6
1159,上门,ns,neg,7
1159,安装,v,neg,8
1159,货,n,neg,9
1159,装好,v,neg,10
1159,漏水,n,neg,11
1159,报修,v,neg,12
1159,电话,n,neg,13
1159,客服,n,neg,14
1159,告诉,v,neg,15
1159,报装,v,neg,16
1159,店家,n,neg,17
1159,泄漏,v,neg,18
1159,交易,n,neg,19
1159,信息,n,neg,20
1159,假装,n,neg,21
1159,工作人员,n,neg,22
1159,上门,ns,neg,23
1159,安装,v,neg,24
1159,送货,v,neg,25
1159,人员,n,neg,26
1159,泄露,v,neg,27
1159,信息,n,neg,28
1159,差,a,neg,29
1159,评,n,neg,30
1159,客服,n,neg,31
1159,告诉,v,neg,32
1159,泄漏,v,neg,33
1159,猴,ng,neg,34
1159,耍,v,neg,35
1159,告诉,v,neg,36
1159,放过,v,neg,37
1159,影响,vn,neg,38
1159,消费者,n,neg,39
1159,利益,n,neg,40
1159,差,a,neg,41
1159,评,n,neg,42
1159,差,a,neg,43
1159,评,n,neg,44
1159,差,a,neg,45
1159,评,n,neg,46
1160,安装,v,neg,0
1160,消费者,n,neg,1
1160,生命,vn,neg,2
1160,开玩笑,v,neg,3
1160,防电,j,neg,4
1160,墙,n,neg,5
1160,警示灯,n,neg,6
1160,师傅,nr,neg,7
1160,装好,v,neg,8
1160,灯,n,neg,9
1160,亮,v,neg,10
1160,我心,n,neg,11
1160,疑问,v,neg,12
1160,亮,v,neg,13
1160,师傅,nr,neg,14
1160,要亮,a,neg,15
1160,亮,v,neg,16
1160,防电,j,neg,17
1160,墙,n,neg,18
1160,工作,vn,neg,19
1160,亮,v,neg,20
1160,报修,v,neg,21
1160,障碍,n,neg,22
1160,遂,d,neg,23
1160,打消,v,neg,24
1160,疑虑,v,neg,25
1160,没看,v,neg,26
1160,说明书,n,neg,27
1160,两天,m,neg,28
1160,两次,m,neg,29
1160,热水,n,neg,30
1160,带电,v,neg,31
1160,报,n,neg,32
1160,维修,v,neg,33
1160,师傅,nr,neg,34
1160,灯,n,neg,35
1160,亮,v,neg,36
1160,电路,n,neg,37
1160,请,v,neg,38
1160,电工,n,neg,39
1160,检修,vn,neg,40
1160,发现,v,neg,41
1160,一楼,n,neg,42
1160,有个,r,neg,43
1160,电闸,n,neg,44
1160,烧,v,neg,45
1160,导致,v,neg,46
1160,线,n,neg,47
1160,带电,v,neg,48
1160,幸好,a,neg,49
1160,意外事故,n,neg,50
1160,安装,v,neg,51
1160,人员,n,neg,52
1160,专业,n,neg,53
1160,素质,n,neg,54
1160,太,d,neg,55
1160,低,a,neg,56
1160,犯,v,neg,57
1160,低级,b,neg,58
1160,错误,n,neg,59
1160,原谅,nr,neg,60
1160,差评,n,neg,61
1164,真的,d,neg,0
1164,第一次,m,neg,1
1164,差评,n,neg,2
1164,好不好,l,neg,3
1164,用先,d,neg,4
1164,售后,n,neg,5
1164,真的,d,neg,6
1164,太差,n,neg,7
1164,系统,n,neg,8
1164,太,d,neg,9
1164,完善,v,neg,10
1164,售后,n,neg,11
1164,电话,n,neg,12
1164,总占线,n,neg,13
1164,不通,a,neg,14
1164,微信,vn,neg,15
1164,预约,v,neg,16
1164,成功,a,neg,17
1164,半个,m,neg,18
1164,小时,n,neg,19
1164,自动,vn,neg,20
1164,取消,v,neg,21
1164,电话,n,neg,22
1164,通知,v,neg,23
1164,微信,vn,neg,24
1164,平台,n,neg,25
1164,通知,v,neg,26
1164,仔细,ad,neg,27
1164,广告,n,neg,28
1164,太,d,neg,29
1164,耽误,v,neg,30
1164,事,n,neg,31
1164,预约,v,neg,32
1164,时间,n,neg,33
1164,在家,r,neg,34
1164,傻,a,neg,35
1164,问,n,neg,36
1164,客服,n,neg,37
1164,半天,m,neg,38
1164,客服,n,neg,39
1164,不回话,l,neg,40
1164,刚刚,d,neg,41
1164,预约,v,neg,42
1164,一遍,m,neg,43
1164,取消,v,neg,44
1164,真的,d,neg,45
1164,退货,v,neg,46
1164,热水,n,neg,47
1164,摆设,v,neg,48
1165,差,a,neg,0
1165,评,n,neg,1
1165,装上去,v,neg,2
1165,遥控,vn,neg,3
1165,安装公司,nt,neg,4
1165,派,v,neg,5
1165,师傅,nr,neg,6
1165,没留,v,neg,7
1165,工号,n,neg,8
1165,实在,v,neg,9
1165,态度,n,neg,10
1165,差,a,neg,11
1165,坑,n,neg,12
1165,本来,t,neg,13
1165,水管,n,neg,14
1165,洞,n,neg,15
1165,预留,v,neg,16
1165,硬是,d,neg,17
1165,电钻,n,neg,18
1165,搞,v,neg,19
1165,收钱,v,neg,20
1165,压,v,neg,21
1165,下水管,n,neg,22
1165,发现,v,neg,23
1165,漏水,n,neg,24
1165,弄,v,neg,25
1165,死活,v,neg,26
1165,换,v,neg,27
1165,换该,v,neg,28
1165,钱,n,neg,29
1165,肯定,v,neg,30
1165,拽,v,neg,31
1165,拽,v,neg,32
1165,样子,n,neg,33
1165,大爷,n,neg,34
1165,服侍,v,neg,35
1165,下次,t,neg,36
1165,贵点,n,neg,37
1167,玩意,n,neg,0
1167,安装,v,neg,1
1167,零件,mq,neg,2
1167,收,v,neg,3
1167,网上,s,neg,4
1167,记录,n,neg,5
1167,事,n,neg,6
1167,保障,v,neg,7
1167,零件,mq,neg,8
1167,详细,ad,neg,9
1167,价格,n,neg,10
1167,网上,s,neg,11
1167,公布,v,neg,12
1167,欺,vn,neg,13
1167,不让,v,neg,14
1167,消费者,n,neg,15
1167,漏洞,n,neg,16
1167,导致,v,neg,17
1167,一刻,m,neg,18
1167,安装,v,neg,19
1167,人员,n,neg,20
1167,吵架,v,neg,21
1167,名牌,n,neg,22
1167,售后,n,neg,23
1167,玩,v,neg,24
1167,差,a,neg,25
1167,评,n,neg,26
1167,官方,n,neg,27
1167,答案,n,neg,28
1167,忽悠,z,neg,29
1167,消费者,n,neg,30
1167,建设性,n,neg,31
1167,改变,v,neg,32
1168,产品,n,neg,0
1168,安装,v,neg,1
1168,过程,n,neg,2
1168,中太,ns,neg,3
1168,坑人,n,neg,4
1168,承重墙,nr,neg,5
1168,要加,v,neg,6
1168,架子,n,neg,7
1168,收费,n,neg,8
1168,墙砖,n,neg,9
1168,强度,n,neg,10
1168,打孔,v,neg,11
1168,损伤,v,neg,12
1168,钻头,n,neg,13
1168,孔,nr,neg,14
1168,收费,n,neg,15
1168,钱,n,neg,16
1168,安装,v,neg,17
1168,花洒,nr,neg,18
1168,浴室柜,i,neg,19
1168,安装,v,neg,20
1168,师傅,nr,neg,21
1168,墙上,s,neg,22
1168,打孔,v,neg,23
1168,轻松,a,neg,24
1168,收费,n,neg,25
1168,询问,v,neg,26
1168,师傅,nr,neg,27
1168,没听说过,l,neg,28
1168,打孔,v,neg,29
1168,收费,n,neg,30
1168,个差,n,neg,31
1168,评,v,neg,32
1168,希望,v,neg,33
1168,上当,v,neg,34
1169,差,a,neg,0
1169,评,n,neg,1
1169,特级,b,neg,2
1169,差,a,neg,3
1169,评,n,neg,4
1169,说好,v,neg,5
1169,免费,vn,neg,6
1169,安装,v,neg,7
1169,收费,n,neg,8
1169,请,v,neg,9
1169,电工,n,neg,10
1169,说好,v,neg,11
1169,回访,v,neg,12
1169,接到,v,neg,13
1169,电话,n,neg,14
1169,安排,v,neg,15
1169,安装,v,neg,16
1169,师,ng,neg,17
1169,询问,v,neg,18
1169,情况,n,neg,19
1169,免费,vn,neg,20
1169,安装,v,neg,21
1169,挂到,v,neg,22
1169,墙上,s,neg,23
1169,通电,j,neg,24
1169,试,v,neg,25
1169,水,n,neg,26
1169,购置,v,neg,27
1169,品牌,n,neg,28
1169,星期,t,neg,29
1169,没法,v,neg,30
1169,超级,b,neg,31
1169,差评,n,neg,32
1173,一点,m,neg,0
1173,理想,n,neg,1
1173,安装,v,neg,2
1173,混,n,neg,3
1173,水阀,n,neg,4
1173,坏,a,neg,5
1173,漏水,n,neg,6
1173,服务,vn,neg,7
1173,关门,n,neg,8
1173,算了,v,neg,9
1173,老人,n,neg,10
1173,在家,r,neg,11
1173,先买,v,neg,12
1173,混,n,neg,13
1173,水阀,n,neg,14
1173,说用,v,neg,15
1173,安,an,neg,16
1173,安装,v,neg,17
1173,配套,a,neg,18
1173,收,v,neg,19
1173,老人家,n,neg,20
1173,一百,m,neg,21
1173,欺骗,v,neg,22
1173,老人家,n,neg,23
1173,一肚子,m,neg,24
1173,火,n,neg,25
1173,差,a,neg,26
1173,评,n,neg,27
1173,差,n,neg,28
1173,一颗,m,neg,29
1173,星,n,neg,30
1173,不想,v,neg,31
1181,差,a,neg,0
1181,评,n,neg,1
1181,买回来,l,neg,2
1181,装上,n,neg,3
1181,漏水,n,neg,4
1181,退货,v,neg,5
1181,第一次,m,neg,6
1181,失望,v,neg,7
1181,产品,n,neg,8
1182,差评,n,neg,0
1182,快递,v,neg,1
1182,约,d,neg,2
1182,送货,v,neg,3
1182,时间,n,neg,4
1182,丢,v,neg,5
1182,旁边,f,neg,6
1182,跑,v,neg,7
1190,商品,n,neg,0
1190,服务,vn,neg,1
1190,不好,d,neg,2
1190,失望,v,neg,3
1190,实在,v,neg,4
1190,太,d,neg,5
1190,差,a,neg,6
1190,没话说,l,neg,7
1193,太,d,neg,0
1193,坑人,n,neg,1
1193,安装,v,neg,2
1193,管件,n,neg,3
1193,太贵,nr,neg,4
1193,价格,n,neg,5
1193,瞎,v,neg,6
1193,收费,n,neg,7
1193,挂,v,neg,8
1193,墙,n,neg,9
1193,架子,n,neg,10
1193,塑料,n,neg,11
1193,弯头,v,neg,12
1193,安装,v,neg,13
1193,破,v,neg,14
1193,管件,n,neg,15
1193,收,v,neg,16
1193,收费,n,neg,17
1193,真,d,neg,18
1196,安装,v,neg,0
1196,师傅,nr,neg,1
1196,两个,m,neg,2
1196,服务态度,n,neg,3
1196,实在,v,neg,4
1196,太差,n,neg,5
1196,挑三拣四,i,neg,6
1197,遥控,vn,neg,0
1197,没用,v,neg,1
1197,几次,m,neg,2
1197,保修,v,neg,3
1197,装,v,neg,4
1197,高,a,neg,5
1197,麻烦,an,neg,6
1197,死,v,neg,7
1199,漏水,n,neg,0
1201,建议,n,neg,0
1201,产品,n,neg,1
1201,欺骗,v,neg,2
1201,特强,nr,neg,3
1201,质量,n,neg,4
1201,先,d,neg,5
1201,安装,v,neg,6
1201,一块,m,neg,7
1201,拐弯抹角,i,neg,8
1201,骗钱,n,neg,9
1203,服务,vn,neg,0
1203,极差,n,neg,1
1203,安装,v,neg,2
1203,安排,v,neg,3
1203,年后,t,neg,4
1203,最少,d,neg,5
1203,天,q,neg,6
1203,时间,n,neg,7
1203,真的,d,neg,8
1203,太,d,neg,9
1203,垃圾,n,neg,10
1203,推卸,v,neg,11
1203,责任,n,neg,12
1203,差,a,neg,13
1203,评,n,neg,14
1203,退货,v,neg,15
1207,升温,v,neg,0
1207,较慢,a,neg,1
1207,安装费,n,neg,2
1207,贵,a,neg,3
1207,离谱,n,neg,4
1207,几个,m,neg,5
1207,螺丝,n,neg,6
1207,一米,m,neg,7
1207,管子,n,neg,8
1207,安装费,n,neg,9
1207,坑人,n,neg,10
1207,点,q,neg,11
1207,材料,n,neg,12
1207,买超,v,neg,13
1207,回访,v,neg,14
1207,扯淡,v,neg,15
1210,烧水,n,neg,0
1210,太慢,a,neg,1
1210,烧,v,neg,2
1210,一缸水,n,neg,3
1210,三四个,m,neg,4
1210,小时,n,neg,5
1210,慢慢,d,neg,6
1226,昨天,t,neg,0
1226,降价,n,neg,1
1226,垃圾,n,neg,2
1227,加热,v,neg,0
1227,速度,n,neg,1
1227,贼,n,neg,2
1227,几把,m,neg,3
1227,慢,a,neg,4
1230,售后服务,l,neg,0
1230,极差,n,neg,1
1230,乱收费,n,neg,2
1230,装完,v,neg,3
1231,客服,n,neg,0
1231,行,zg,neg,1
1231,售后,n,neg,2
1231,太,d,neg,3
1231,差,a,neg,4
1231,装完,v,neg,5
1231,阀门,n,neg,6
1231,漏水,n,neg,7
1231,挺费,v,neg,8
1231,事儿,n,neg,9
1231,退换,v,neg,10
1231,就让,v,neg,11
1231,维修,v,neg,12
1231,连看,v,neg,13
1231,没看,v,neg,14
1231,电话,n,neg,15
1231,态度,n,neg,16
1231,不好,d,neg,17
1231,真服了,l,neg,18
1231,懂,v,neg,19
1231,态度,n,neg,20
1231,点,m,neg,21
1231,解决问题,n,neg,22
1231,维修,v,neg,23
1231,电话,n,neg,24
1231,没接,v,neg,25
1231,申请,v,neg,26
1231,退货,v,neg,27
1231,申请,v,neg,28
1231,自动,vn,neg,29
1231,取消,v,neg,30
1231,系统,n,neg,31
1231,认,v,neg,32
1231,下次,t,neg,33
1236,服务,vn,neg,0
1236,太度,n,neg,1
1236,不敢相信,i,neg,2
1236,特别,d,neg,3
1236,牛,n,neg,4
1236,安装,v,neg,5
1236,人员,n,neg,6
1236,明明,t,neg,7
1236,装,v,neg,8
1236,歪,v,neg,9
1236,非,d,neg,10
1236,歪,v,neg,11
1236,姐,n,neg,12
1236,眼神,n,neg,13
1236,不好,d,neg,14
1236,想法,v,neg,15
1236,装,v,neg,16
1236,省事,n,neg,17
1236,装,v,neg,18
1236,抱怨,v,neg,19
1236,抱怨,v,neg,20
1236,再也,d,neg,21
1236,购物,n,neg,22
1237,送货员,l,neg,0
1237,台风,ns,neg,1
1237,暴雨,n,neg,2
1237,送过来,l,neg,3
1237,安装,v,neg,4
1237,无语,v,neg,5
1239,安装,v,neg,0
1239,师傅,nr,neg,1
1239,不负责任,l,neg,2
1239,打孔,v,neg,3
1239,墙砖,n,neg,4
1239,打碎,v,neg,5
1239,无语,v,neg,6
1243,安装费,n,neg,0
1243,最少,d,neg,1
1243,态度,n,neg,2
1243,极差,n,neg,3
1243,果断,d,neg,4
1243,退货,v,neg,5
1246,安装,v,neg,0
1246,封顶,n,neg,1
1246,装,v,neg,2
1246,块钱,n,neg,3
1246,坑人,n,neg,4
1256,加热,v,neg,0
1256,太慢,a,neg,1
1256,打开,v,neg,2
1256,烧,v,neg,3
1256,小时,n,neg,4
1256,烧到,v,neg,5
1256,说好,v,neg,6
1256,材料,n,neg,7
1256,安装,v,neg,8
1256,安装,v,neg,9
1256,师父,n,neg,10
1256,材料,n,neg,11
1256,安装费,n,neg,12
1256,售后,n,neg,13
1256,打电话,l,neg,14
1256,拧上,v,neg,15
1256,拧,v,neg,16
1256,坏,a,neg,17
1256,算,v,neg,18
1256,拧,v,neg,19
1256,客服,n,neg,20
1256,打电话,l,neg,21
1256,问问,n,neg,22
1256,客服,n,neg,23
1256,安装,v,neg,24
1256,师傅,nr,neg,25
1256,提供,v,neg,26
1256,材料,n,neg,27
1256,漏水,n,neg,28
1256,提供,v,neg,29
1256,材料,n,neg,30
1256,角阀,n,neg,31
1256,缠,v,neg,32
1256,防水,v,neg,33
1256,胶带,n,neg,34
1256,真,d,neg,35
1256,漏水,n,neg,36
1256,材料,n,neg,37
1256,公司,n,neg,38
1256,钱,n,neg,39
1256,提供,v,neg,40
1256,材料,n,neg,41
1256,糊弄人,i,neg,42
1256,下回,v,neg,43
1256,真,d,neg,44
1256,东西,ns,neg,45
1256,服务,vn,neg,46
