index_content,word,nature,content_type,index_word
108,操作,v,pos,11
108,简洁,a,pos,12
108,家里,s,pos,13
108,老人,n,pos,14
108,一学,n,pos,15
108,不错,a,pos,16
108,品牌,n,pos,17
108,值得,v,pos,18
108,信赖,n,pos,19
111,家里,s,pos,0
111,品牌,n,pos,1
111,性价比,n,pos,2
111,高,a,pos,3
111,值得,v,pos,4
111,信赖,n,pos,5
111,家电,j,pos,6
111,搞定,v,pos,7
111,配送,v,pos,8
111,快捷,a,pos,9
111,打电话,l,pos,10
111,预约,v,pos,11
111,安装,v,pos,12
111,安装,v,pos,13
111,师傅,nr,pos,14
111,统一,vn,pos,15
111,着装,v,pos,16
111,干活,a,pos,17
111,效率高,n,pos,18
111,满意,v,pos,19
112,真心,d,pos,0
112,不错,a,pos,1
112,品牌,n,pos,2
112,值得,v,pos,3
112,信赖,n,pos,4
112,安装,v,pos,5
112,师傅,nr,pos,6
112,态度,n,pos,7
112,速度,n,pos,8
112,很快,d,pos,9
112,不到,v,pos,10
112,小时,n,pos,11
112,安装,v,pos,12
112,管件,n,pos,13
112,收费,n,pos,14
112,质量,n,pos,15
112,不错,a,pos,16
112,赞,v,pos,17
112,效果,n,pos,18
113,收到,v,pos,0
113,当天,t,pos,1
113,下午,t,pos,2
113,安装,v,pos,3
113,人员,n,pos,4
113,上门,ns,pos,5
113,安装,v,pos,6
113,老婆,n,pos,7
113,满意,v,pos,8
113,容量,n,pos,9
113,外观,n,pos,10
113,大气,n,pos,11
113,上档次,b,pos,12
113,满意,v,pos,13
113,购物,n,pos,14
113,服务,vn,pos,15
113,没话说,l,pos,16
113,物流,n,pos,17
113,速度,n,pos,18
113,客户,n,pos,19
113,客服,n,pos,20
113,安装,v,pos,21
113,回,v,pos,22
113,电话,n,pos,23
113,问安,n,pos,24
113,装满,v,pos,25
113,满意,v,pos,26
113,售后,n,pos,27
113,电话,n,pos,28
113,服务,vn,pos,29
113,满分,d,pos,30
114,快递,v,pos,0
114,小哥,n,pos,1
114,服务,vn,pos,2
114,特别,d,pos,3
114,到位,v,pos,4
114,送到,v,pos,5
114,八楼,n,pos,6
114,辛苦,a,pos,7
114,外面,f,pos,8
114,下着,v,pos,9
114,大雨,n,pos,10
114,安装,v,pos,11
114,人员,n,pos,12
114,唯一,b,pos,13
114,配件,n,pos,14
114,小贵,nr,pos,15
114,包装,v,pos,16
120,第二天,m,pos,0
120,送到,v,pos,1
120,很棒,a,pos,2
120,安装,v,pos,3
120,师傅,nr,pos,4
120,感谢,v,pos,5
121,品质,n,pos,0
121,值得,v,pos,1
121,信赖,n,pos,2
121,服务,vn,pos,3
121,值得,v,pos,4
121,点,m,pos,5
121,赞,v,pos,6
121,感谢,v,pos,7
121,曹,nr,pos,8
121,师傅,nr,pos,9
121,安装,v,pos,10
121,专业,n,pos,11
121,下雨天,n,pos,12
121,衣服,n,pos,13
121,湿,a,pos,14
121,非常感谢,i,pos,15
121,信赖,n,pos,16
123,质量,n,pos,0
123,可靠,v,pos,1
123,大功率,n,pos,2
123,舒服,a,pos,3
123,不错,a,pos,4
123,安装,v,pos,5
123,安,v,pos,6
123,花,v,pos,7
123,一百块,m,pos,8
123,钱,n,pos,9
123,省心,n,pos,10
126,很棒,a,pos,0
126,牌子,n,pos,1
126,八年,t,pos,2
126,质保,j,pos,3
126,值得,v,pos,4
126,信赖,n,pos,5
126,安装,v,pos,6
126,师傅,nr,pos,7
126,有心,a,pos,8
126,安装,v,pos,9
126,还给,v,pos,10
126,打扫卫生,nz,pos,11
126,满意,v,pos,12
126,五星,nz,pos,13
126,好评,v,pos,14
128,物流,n,pos,0
128,两天,m,pos,1
128,价格,n,pos,2
128,回到,v,pos,3
128,自营,vn,pos,4
128,满意,v,pos,5
128,安装,v,pos,6
128,师傅,nr,pos,7
128,服务周到,i,pos,8
128,功率,n,pos,9
128,瓦,n,pos,10
128,烧水,n,pos,11
128,慢点,d,pos,12
130,收到,v,pos,0
130,货,n,pos,1
130,上门,ns,pos,2
130,安装,v,pos,3
130,服务态度,n,pos,4
130,超好,v,pos,5
130,安装,v,pos,6
130,花钱,n,pos,7
130,花,v,pos,8
130,钱,n,pos,9
130,实体店,n,pos,10
130,强多,v,pos,11
130,便宜,a,pos,12
133,加热,v,pos,0
133,太阳能,n,pos,1
133,安装,v,pos,2
133,师傅,nr,pos,3
133,功夫,n,pos,4
133,安装,v,pos,5
133,很快,d,pos,6
133,不错,a,pos,7
133,推荐,v,pos,8
133,价格便宜,n,pos,9
134,品牌,n,pos,0
134,值得,v,pos,1
134,信任,n,pos,2
134,送货,v,pos,3
134,速度,n,pos,4
134,超快,v,pos,5
134,安装,v,pos,6
134,师傅,nr,pos,7
134,非常热心,b,pos,8
134,五星,nz,pos,9
134,好评,v,pos,10
135,好长时间,n,pos,0
135,昨天,t,pos,1
135,加热,v,pos,2
135,速度,n,pos,3
135,挺快,v,pos,4
135,简单,a,pos,5
135,遥控,vn,pos,6
135,没给,v,pos,7
135,送,v,pos,8
135,客服,n,pos,9
135,补发,v,pos,10
135,卖家,n,pos,11
135,总会,n,pos,12
135,亲,v,pos,13
135,找,v,pos,14
135,找,v,pos,15
135,朋友,n,pos,16
135,扔,v,pos,17
135,外面,f,pos,18
135,不错,a,pos,19
135,前天,t,pos,20
135,推荐,v,pos,21
135,我家,r,pos,22
135,楼上,s,pos,23
136,产品,n,pos,0
136,不错,a,pos,1
136,够用,v,pos,2
136,美观,nz,pos,3
136,家人,n,pos,4
136,满意,v,pos,5
136,老家,n,pos,6
136,近期,t,pos,7
136,购买,v,pos,8
136,一台,m,pos,9
138,安装,v,pos,0
138,师傅,nr,pos,1
138,安装,v,pos,2
138,很好,a,pos,3
138,机器,n,pos,4
138,不错,a,pos,5
138,送货,v,pos,6
138,很快,d,pos,7
138,安装,v,pos,8
138,很快,d,pos,9
138,满意,v,pos,10
144,品质,n,pos,0
144,外观,n,pos,1
144,美,ns,pos,2
144,性能,n,pos,3
144,更是,d,pos,4
144,厉害,a,pos,5
144,喜欢,v,pos,6
146,机器,n,pos,0
146,服务,vn,pos,1
146,帮,v,pos,2
146,安装,v,pos,3
146,到位,v,pos,4
146,师傅,nr,pos,5
146,热心,n,pos,6
146,考究,vn,pos,7
146,值得,v,pos,8
146,拥有,v,pos,9
148,品牌,n,pos,0
148,值得,v,pos,1
148,信赖,n,pos,2
148,实惠,vn,pos,3
148,好用,v,pos,4
148,家人,n,pos,5
148,喜欢,v,pos,6
149,家电,j,pos,0
149,样样,n,pos,1
149,值得,v,pos,2
149,信任,n,pos,3
152,不错,a,pos,0
152,哥们,n,pos,1
152,推荐,v,pos,2
152,点,m,pos,3
152,赞,v,pos,4
152,哥们,n,pos,5
152,满意,v,pos,6
154,安装,v,pos,0
154,师傅,nr,pos,1
154,耐心,a,pos,2
154,点,m,pos,3
154,插孔,n,pos,4
154,不错,a,pos,5
154,信赖,n,pos,6
158,不错,a,pos,0
158,烧水,n,pos,1
158,很快,d,pos,2
158,安装,v,pos,3
158,洗,v,pos,4
158,热水澡,n,pos,5
161,品牌,n,pos,0
161,值得,v,pos,1
161,信赖,n,pos,2
161,热水,n,pos,3
161,质量保证,n,pos,4
162,顶上,f,pos,0
162,明珠,nr,pos,1
162,照明,v,pos,2
162,最新,d,pos,3
162,安装,v,pos,4
162,快讯,nz,pos,5
162,感谢,v,pos,6
162,双语,nz,pos,7
162,高层,n,pos,8
162,楼,n,pos,9
162,业主,n,pos,10
162,本店,n,pos,11
162,支持,v,pos,12
162,简约,d,pos,13
162,时尚,n,pos,14
162,大气,n,pos,15
162,顶上,f,pos,16
162,明珠,nr,pos,17
162,照明,v,pos,18
162,装修,v,pos,19
162,买灯,n,pos,20
162,看完,v,pos,21
162,顶上,f,pos,22
162,明珠,nr,pos,23
162,做,v,pos,24
162,优惠活动,l,pos,25
162,持续,vd,pos,26
162,天天,t,pos,27
162,特价,n,pos,28
162,产品,n,pos,29
163,漂亮,a,pos,0
163,加热,v,pos,1
163,挺快,v,pos,2
163,安装,v,pos,3
163,师傅,nr,pos,4
163,产品,n,pos,5
163,外,f,pos,6
163,管子,n,pos,7
163,费,v,pos,8
163,花,v,pos,9
163,多元,m,pos,10
163,总体,n,pos,11
163,行,zg,pos,12
165,价格公道,n,pos,0
165,安装,v,pos,1
165,师傅,nr,pos,2
165,不错,a,pos,3
165,好评,v,pos,4
165,价格公道,n,pos,5
165,安装,v,pos,6
165,师傅,nr,pos,7
165,不错,a,pos,8
165,好评,v,pos,9
165,价格公道,n,pos,10
165,安装,v,pos,11
165,师傅,nr,pos,12
165,不错,a,pos,13
165,好评,v,pos,14
165,价格公道,n,pos,15
165,安装,v,pos,16
165,师傅,nr,pos,17
165,不错,a,pos,18
165,好评,v,pos,19
165,价格公道,n,pos,20
165,安装,v,pos,21
165,师傅,nr,pos,22
165,不错,a,pos,23
165,好评,v,pos,24
165,价格公道,n,pos,25
165,安装,v,pos,26
165,师傅,nr,pos,27
165,不错,a,pos,28
165,好评,v,pos,29
166,物美价廉,l,pos,0
166,加热,v,pos,1
166,安装,v,pos,2
166,师傅,nr,pos,3
166,力,n,pos,4
166,安装,v,pos,5
166,到位,v,pos,6
166,服务,vn,pos,7
166,热情,n,pos,8
166,到位,v,pos,9
166,安装,v,pos,10
166,还给,v,pos,11
166,测,v,pos,12
166,漏电,nz,pos,13
166,值得,v,pos,14
166,信赖,n,pos,15
167,家里,s,pos,0
167,藤县,ns,pos,1
167,快递,v,pos,2
167,员,q,pos,3
167,客服,n,pos,4
167,大大的,nz,pos,5
167,赞赞,v,pos,6
167,赞,v,pos,7
167,责任心,n,pos,8
167,家里,s,pos,9
167,老妈,n,pos,10
167,在家,r,pos,11
167,干活,a,pos,12
167,收货,n,pos,13
167,快递,v,pos,14
167,员,q,pos,15
167,客服,n,pos,16
167,厌烦,v,pos,17
167,打电话,l,pos,18
167,确认,v,pos,19
167,态度,n,pos,20
167,满意,v,pos,21
168,热水,n,pos,0
168,很快,d,pos,1
168,保温,n,pos,2
168,智能,n,pos,3
168,价格便宜,n,pos,4
169,简单,a,pos,0
169,够用,v,pos,1
169,设置,vn,pos,2
169,花里胡哨,nr,pos,3
169,高科技,nz,pos,4
169,华而不实,i,pos,5
169,功能,n,pos,6
169,简简单单,z,pos,7
169,一款,m,pos,8
169,洗澡,v,pos,9
169,变得,v,pos,10
169,遥控,vn,pos,11
169,一建,a,pos,12
169,保温,n,pos,13
169,省心,n,pos,14
171,九九,m,pos,0
171,感觉,n,pos,1
171,还好,v,pos,2
173,品牌,n,pos,0
173,值得,v,pos,1
173,信赖,n,pos,2
173,好好,d,pos,3
174,好评,v,pos,0
174,活动,vn,pos,1
174,购买,v,pos,2
174,价格,n,pos,3
174,实惠,vn,pos,4
174,送货,v,pos,5
175,安装,v,pos,0
175,很快,d,pos,1
175,专业,n,pos,2
175,一百个,m,pos,3
175,赞,v,pos,4
176,送货,v,pos,0
176,很快,d,pos,1
176,安装,v,pos,2
176,师傅,nr,pos,3
176,速度,n,pos,4
178,烧水,n,pos,0
178,挺快,v,pos,1
178,师傅,nr,pos,2
178,安装,v,pos,3
181,关电,n,pos,0
181,热水,n,pos,1
181,冲凉,a,pos,2
181,满意,v,pos,3
183,满意,v,pos,0
183,安装,v,pos,1
183,师傅,nr,pos,2
183,收费,n,pos,3
184,满意,v,pos,0
184,五个,m,pos,1
184,星,n,pos,2
186,满意,v,pos,0
186,货一,l,pos,1
186,发出,v,pos,2
186,时,n,pos,3
186,收到,v,pos,4
186,售后服务,l,pos,5
186,电话,n,pos,6
186,货到后,l,pos,7
186,送货员,l,pos,8
186,送到,v,pos,9
186,楼,n,pos,10
186,售后,n,pos,11
186,安装,v,pos,12
186,安装,v,pos,13
186,员,q,pos,14
186,棒,zg,pos,15
186,安装,v,pos,16
186,花,v,pos,17
186,银子,n,pos,18
186,多元,m,pos,19
186,最终,d,pos,20
186,花,v,pos,21
186,还给,v,pos,22
186,列,v,pos,23
186,列,v,pos,24
186,明细,ad,pos,25
186,真不错,i,pos,26
188,东西,ns,pos,0
188,遥控,vn,pos,1
188,智能,n,pos,2
188,控制,v,pos,3
188,省,n,pos,4
188,电,n,pos,5
188,喜欢,v,pos,6
188,液晶屏幕,v,pos,7
188,显示,v,pos,8
188,温度,n,pos,9
188,感觉,n,pos,10
188,好看,v,pos,11
188,电器,n,pos,12
188,确实,ad,pos,13
188,没话说,l,pos,14
188,品牌,n,pos,15
188,值得,v,pos,16
188,信赖,n,pos,17
189,宝贝,nr,pos,0
189,住,v,pos,1
189,地方,n,pos,2
189,旧,a,pos,3
189,房子,n,pos,4
189,收货,n,pos,5
189,第一天,m,pos,6
189,安装,v,pos,7
189,师傅,nr,pos,8
189,师傅,nr,pos,9
189,墙壁,s,pos,10
189,老式,n,pos,11
189,挂不住,v,pos,12
189,掉下来,v,pos,13
189,砸,v,pos,14
189,当天,t,pos,15
189,下午,t,pos,16
189,申请,v,pos,17
189,退货,v,pos,18
189,隔壁,s,pos,19
189,装,v,pos,20
189,安装,v,pos,21
189,师傅,nr,pos,22
189,帮忙,v,pos,23
189,装,v,pos,24
189,第二天,m,pos,25
189,换,v,pos,26
189,师傅,nr,pos,27
189,帅哥,nr,pos,28
189,装,v,pos,29
189,特别,d,pos,30
189,满意,v,pos,31
189,安装,v,pos,32
189,帅哥,nr,pos,33
189,赞,v,pos,34
190,发货,n,pos,0
190,速度,n,pos,1
190,产品,n,pos,2
190,不错,a,pos,3
190,试用,vn,pos,4
190,评价,n,pos,5
190,很好,d,pos,6
190,大大的,nz,pos,7
190,赞,v,pos,8
190,介绍,v,pos,9
190,朋友,n,pos,10
190,莱买,ns,pos,11
190,信赖,n,pos,12
191,物流,n,pos,0
191,送货,v,pos,1
191,满意,v,pos,2
191,安装,v,pos,3
191,过程,n,pos,4
191,折磨,v,pos,5
191,服务,vn,pos,6
191,队伍,n,pos,7
191,海口,s,pos,8
191,莫大,ns,pos,9
191,质疑,v,pos,10
191,安装时间,l,pos,11
191,难约,d,pos,12
191,约定,v,pos,13
191,时间,n,pos,14
191,主动,b,pos,15
191,电话,n,pos,16
191,一次次,m,pos,17
191,确认,v,pos,18
191,不上,d,pos,19
191,师傅,nr,pos,20
191,师傅,nr,pos,21
191,辞退,v,pos,22
191,换人,nrt,pos,23
191,明天,t,pos,24
191,装,v,pos,25
191,下雨,v,pos,26
191,明天,t,pos,27
191,安装,v,pos,28
191,那天,r,pos,29
191,客服,n,pos,30
191,预约,v,pos,31
191,时间,n,pos,32
191,师傅,nr,pos,33
191,门前,s,pos,34
191,时,n,pos,35
191,师傅,nr,pos,36
191,安装,v,pos,37
191,过程,n,pos,38
191,顺利,ad,pos,39
191,水路,n,pos,40
191,布置,n,pos,41
191,死板,n,pos,42
191,沟通,v,pos,43
191,困难,an,pos,44
191,过程,n,pos,45
191,愉快,a,pos,46
191,感谢,v,pos,47
191,师傅,nr,pos,48
191,最终,d,pos,49
191,建议,n,pos,50
191,师傅,nr,pos,51
191,喊,v,pos,52
191,很忙,d,pos,53
191,忘,v,pos,54
191,开,v,pos,55
191,水阀,n,pos,56
191,电源,n,pos,57
191,接上,v,pos,58
191,报警,n,pos,59
191,说明书,n,pos,60
191,解决,v,pos,61
191,收费,n,pos,62
191,明细,ad,pos,63
191,口头,n,pos,64
191,问,v,pos,65
191,收据,n,pos,66
191,放心,v,pos,67
191,拍照,v,pos,68
191,上报,v,pos,69
191,帮,v,pos,70
191,整理,n,pos,71
191,卫生,an,pos,72
191,师傅,nr,pos,73
191,卫生间,n,pos,74
191,抽,v,pos,75
191,支烟,v,pos,76
191,烟头,n,pos,77
191,扔,v,pos,78
191,地上,s,pos,79
191,一句,m,pos,80
191,话,n,pos,81
191,等不及,v,pos,82
191,确认,v,pos,83
191,收拾,v,pos,84
191,工具,n,pos,85
191,走,v,pos,86
191,喊,v,pos,87
191,很忙,d,pos,88
191,丢下,v,pos,89
191,一句,m,pos,90
191,走,v,pos,91
191,试用,vn,pos,92
191,算,v,pos,93
191,理想,n,pos,94
191,两处,m,pos,95
191,混,n,pos,96
191,水阀,n,pos,97
191,噪音,n,pos,98
191,不小,a,pos,99
191,遥控,vn,pos,100
191,电池,n,pos,101
191,盖,v,pos,102
191,不知,v,pos,103
191,未,d,pos,104
191,研究,vn,pos,105
191,明白,nr,pos,106
191,打开,v,pos,107
191,盖,v,pos,108
191,麻烦,an,pos,109
191,实事求是,n,pos,110
191,陈述,nr,pos,111
191,仅供参考,l,pos,112
192,物流,n,pos,0
192,挺快,v,pos,1
192,第天,m,pos,2
192,第天,m,pos,3
192,早上,t,pos,4
192,下午,t,pos,5
192,安装,v,pos,6
192,购物,n,pos,7
192,品牌,n,pos,8
192,值得,v,pos,9
192,信任,n,pos,10
192,维有,v,pos,11
192,一点,m,pos,12
192,不好,d,pos,13
192,安装,v,pos,14
192,师傅,nr,pos,15
192,地道,n,pos,16
192,条,n,pos,17
192,公分,n,pos,18
192,条,n,pos,19
192,公分,n,pos,20
192,波浪,nz,pos,21
192,铜,n,pos,22
192,三通,nz,pos,23
192,材料,n,pos,24
192,老婆,n,pos,25
192,查,v,pos,26
192,公司,n,pos,27
192,收费,n,pos,28
192,标准,n,pos,29
192,语,ng,pos,30
192,希望,v,pos,31
192,公司,n,pos,32
192,完善,v,pos,33
192,有个,r,pos,34
192,形象,n,pos,35
193,刚刚,d,pos,0
193,安装,v,pos,1
193,试用,vn,pos,2
193,不错,a,pos,3
193,升温,v,pos,4
193,挺快,v,pos,5
193,平时,t,pos,6
193,热水,n,pos,7
193,容量,n,pos,8
193,全家,n,pos,9
193,够用,v,pos,10
193,遥控器,n,pos,11
193,面板,n,pos,12
193,不太好,v,pos,13
193,操作,v,pos,14
193,乱,d,pos,15
194,机器,n,pos,0
194,不错,a,pos,1
194,加热,v,pos,2
194,安装,v,pos,3
194,师傅,nr,pos,4
194,熟练,a,pos,5
194,安装,v,pos,6
194,标准,n,pos,7
194,材料费,n,pos,8
194,师傅,nr,pos,9
194,耐心,a,pos,10
194,好评,v,pos,11
195,满意,v,pos,0
195,购物,n,pos,1
195,准时,v,pos,2
195,送达,v,pos,3
195,安装,v,pos,4
195,师傅,nr,pos,5
195,当天,t,pos,6
195,下午,t,pos,7
195,安装,v,pos,8
195,完毕,v,pos,9
195,收,v,pos,10
195,三十,m,pos,11
195,拆旧,v,pos,12
195,费,n,pos,13
195,安装,v,pos,14
195,免费,vn,pos,15
195,特别,d,pos,16
195,送货,v,pos,17
195,小哥,n,pos,18
195,安装,v,pos,19
195,师傅,nr,pos,20
195,点,m,pos,21
195,赞,v,pos,22
196,不错,a,pos,0
196,价格,n,pos,1
196,实惠,vn,pos,2
196,下单,n,pos,3
196,三天,m,pos,4
196,送到,v,pos,5
196,家,q,pos,6
196,到货,v,pos,7
196,安装,v,pos,8
196,时间,n,pos,9
196,满意,v,pos,10
197,第一次,m,pos,0
197,网上,s,pos,1
197,家电,j,pos,2
197,真的,d,pos,3
197,值得,v,pos,4
197,每户,r,pos,5
197,家庭,n,pos,6
197,拥有,v,pos,7
197,安装,v,pos,8
197,师傅,nr,pos,9
197,主动,b,pos,10
197,问,n,pos,11
197,安装,v,pos,12
197,态度,n,pos,13
199,还好,v,pos,0
199,到货,v,pos,1
199,有人,r,pos,2
199,打电话,l,pos,3
199,安装,v,pos,4
199,服务,vn,pos,5
199,不错,a,pos,6
199,满意,v,pos,7
199,好评,v,pos,8
200,不错,a,pos,0
200,瑕疵,n,pos,1
200,配送,v,pos,2
200,遥控,vn,pos,3
200,损坏,v,pos,4
200,客服,n,pos,5
200,补发,v,pos,6
200,总体,n,pos,7
200,算,v,pos,8
200,满意,v,pos,9
205,速度,n,pos,0
205,昨天,t,pos,1
205,下单,n,pos,2
205,到货,v,pos,3
205,安装,v,pos,4
205,速度,n,pos,5
205,很快,d,pos,6
205,客服,n,pos,7
205,态度,n,pos,8
205,送货,v,pos,9
205,师傅,nr,pos,10
205,服务,vn,pos,11
205,帮,v,pos,12
205,送到,v,pos,13
205,家,q,pos,14
205,安装,v,pos,15
205,师傅,nr,pos,16
205,不错,a,pos,17
205,外面,f,pos,18
205,便宜,a,pos,19
205,划算,v,pos,20
206,乡下,s,pos,0
206,送货上门,l,pos,1
206,上门,ns,pos,2
206,安装,v,pos,3
206,力,n,pos,4
206,送完,v,pos,5
206,货,n,pos,6
206,安装,v,pos,7
206,师傅,nr,pos,8
206,来电,v,pos,9
206,安装,v,pos,10
206,不错,a,pos,11
206,好评,v,pos,12
206,加持,v,pos,13
208,安装,v,pos,0
208,安装,v,pos,1
208,曹勤智,nr,pos,2
208,师付,v,pos,3
208,服务态度,n,pos,4
208,专业,n,pos,5
208,帮,v,pos,6
208,拆除,v,pos,7
208,旧,a,pos,8
208,重新安排,nt,pos,9
208,线路,n,pos,10
208,美观,nz,pos,11
208,家人,n,pos,12
208,满意,v,pos,13
208,表示感谢,i,pos,14
208,产品,n,pos,15
208,放心,v,pos,16
208,买大,v,pos,17
208,品牌,n,pos,18
208,价康,n,pos,19
208,物美,nz,pos,20
208,售后服务,l,pos,21
208,值得,v,pos,22
208,信赖,n,pos,23
209,支持,v,pos,0
209,安装,v,pos,1
209,师傅,nr,pos,2
209,服务,vn,pos,3
209,送货,v,pos,4
209,师傅,nr,pos,5
209,服务,vn,pos,6
209,送到,v,pos,7
209,楼,n,pos,8
209,安装,v,pos,9
209,固定,a,pos,10
209,实惠,vn,pos,11
209,满意,v,pos,12
212,安装,v,pos,0
212,力,n,pos,1
212,老牌子,n,pos,2
212,值得,v,pos,3
212,信赖,n,pos,4
212,我家,r,pos,5
212,墙壁,s,pos,6
212,矮,a,pos,7
212,一点,m,pos,8
212,师傅,nr,pos,9
212,耐心,a,pos,10
212,帮忙,v,pos,11
212,改,v,pos,12
217,快递,v,pos,0
217,很快,d,pos,1
217,包装,v,pos,2
217,精美,a,pos,3
217,商品质量,n,pos,4
217,服务,vn,pos,5
218,快递,v,pos,0
218,很快,d,pos,1
218,给力,n,pos,2
218,实物,n,pos,3
218,不错,a,pos,4
219,送货,v,pos,0
219,很快,d,pos,1
219,安装,v,pos,2
219,师傅,nr,pos,3
219,热情,n,pos,4
219,服务,vn,pos,5
219,比较满意,l,pos,6
220,物流,n,pos,0
220,货到,l,pos,1
220,打电话,l,pos,2
220,安装,v,pos,3
220,品牌,n,pos,4
220,值得,v,pos,5
220,信赖,n,pos,6
221,特别,d,pos,0
221,满意,v,pos,1
221,很快,d,pos,2
221,物流,n,pos,3
221,服务,vn,pos,4
221,安装,v,pos,5
221,配件,n,pos,6
221,感觉,n,pos,7
221,贵,a,pos,8
221,点,m,pos,9
222,物流,n,pos,0
222,物美价廉,l,pos,1
222,值得,v,pos,2
222,信赖,n,pos,3
222,选择,v,pos,4
223,支持,v,pos,0
223,送货,v,pos,1
223,质量,n,pos,2
223,家里,s,pos,3
223,东西,ns,pos,4
223,全部都是,n,pos,5
224,不错,a,pos,0
224,性价比,n,pos,1
224,超高,v,pos,2
224,大件,n,pos,3
224,商品,n,pos,4
224,值得,v,pos,5
224,信赖,n,pos,6
224,电商,n,pos,7
224,平台,n,pos,8
225,安装,v,pos,0
225,小伙子,n,pos,1
225,负责,v,pos,2
225,热情,n,pos,3
225,礼貌,n,pos,4
225,看起,v,pos,5
225,专业,n,pos,6
225,送货,v,pos,7
225,师傅,nr,pos,8
225,素质,n,pos,9
225,低,a,pos,10
225,晚,tg,pos,11
225,分钟,q,pos,12
225,家门口,s,pos,13
225,大呼小叫,z,pos,14
225,真个,d,pos,15
225,楼,n,pos,16
225,听到,v,pos,17
225,感觉,n,pos,18
225,安装,v,pos,19
225,后期,t,pos,20
225,评价,n,pos,21
225,值得,v,pos,22
225,信赖,n,pos,23
226,满意,v,pos,0
226,五星,nz,pos,1
226,好评,v,pos,2
226,下次,t,pos,3
227,卖家,n,pos,0
227,服务,vn,pos,1
227,满意,v,pos,2
227,购物,n,pos,3
227,两个,m,pos,4
229,国庆,t,pos,0
229,假期,t,pos,1
229,送货,v,pos,2
229,隔天,nz,pos,3
229,效果,n,pos,4
229,温度,n,pos,5
229,很快,d,pos,6
229,价格,n,pos,7
229,涨,v,pos,8
229,希望,v,pos,9
229,产品,n,pos,10
229,经久耐用,l,pos,11
229,不负,v,pos,12
229,期望,v,pos,13
232,物品,n,pos,0
232,质量,n,pos,1
232,不错,a,pos,2
232,东西,ns,pos,3
232,大气,n,pos,4
232,物流,n,pos,5
232,很快,d,pos,6
232,服务,vn,pos,7
232,满意,v,pos,8
233,信赖,n,pos,0
233,超级,b,pos,1
233,棒,zg,pos,2
233,外馆,n,pos,3
233,好看,v,pos,4
233,性价比,n,pos,5
233,高,a,pos,6
233,安装,v,pos,7
233,师傅,nr,pos,8
233,好评,v,pos,9
234,不错,a,pos,0
234,安装,v,pos,1
234,师傅,nr,pos,2
234,很快,d,pos,3
234,安装,v,pos,4
234,用心,n,pos,5
234,实在,v,pos,6
234,太,d,pos,7
234,感谢,v,pos,8
237,物流,n,pos,0
237,超快,v,pos,1
237,安装,v,pos,2
237,五星,nz,pos,3
237,好评,v,pos,4
238,正品,n,pos,0
238,行货,n,pos,1
238,送货,v,pos,2
238,特别,d,pos,3
238,实在,v,pos,4
238,太,d,pos,5
238,赞,v,pos,6
239,家里,s,pos,0
239,装,v,pos,1
239,一台,m,pos,2
239,强排,v,pos,3
239,煤气,n,pos,4
239,十年,m,pos,5
239,打不着,v,pos,6
239,火怕,d,pos,7
239,装,v,pos,8
239,一台,m,pos,9
239,试试看,v,pos,10
239,好不好,l,pos,11
239,好用,v,pos,12
239,淘汰,v,pos,13
239,台,q,pos,14
239,煤气,n,pos,15
239,喜欢,v,pos,16
239,售后服务,l,pos,17
239,昨天,t,pos,18
239,收到,v,pos,19
239,货,n,pos,20
239,打电话,l,pos,21
239,售后,n,pos,22
239,预约,v,pos,23
239,早上,t,pos,24
239,装好,v,pos,25
239,装机,n,pos,26
239,师,ng,pos,27
239,说好,v,pos,28
239,材料,n,pos,29
239,安装,v,pos,30
239,调试,vn,pos,31
239,全包,n,pos,32
239,这位,rz,pos,33
239,安装,v,pos,34
239,师傅,nr,pos,35
239,服务,vn,pos,36
239,热情,n,pos,37
239,特别,d,pos,38
239,交待,v,pos,39
239,一年,m,pos,40
239,换镁,nz,pos,41
239,棒,a,pos,42
240,品牌,n,pos,0
240,值得,v,pos,1
240,信赖,n,pos,2
240,值得,v,pos,3
240,购买,v,pos,4
240,烧水,n,pos,5
240,很快,d,pos,6
240,生活,vn,pos,7
240,必需品,l,pos,8
241,装上,v,pos,0
241,管道,n,pos,1
241,辛苦,a,pos,2
241,安装,v,pos,3
241,师傅,nr,pos,4
241,刚试,n,pos,5
241,挺好,a,pos,6
241,好评,v,pos,7
245,送,v,pos,0
245,安装,v,pos,1
245,两位,m,pos,2
245,小哥,n,pos,3
245,辛苦,a,pos,4
245,东西,ns,pos,5
245,没用,v,pos,6
245,小哥,n,pos,7
245,满分,d,pos,8
246,完美,a,pos,0
246,品牌,n,pos,1
246,物美价廉,l,pos,2
246,值得,v,pos,3
246,拥有,v,pos,4
247,不错,a,pos,0
247,唯一,b,pos,1
247,满意,v,pos,2
247,安装,v,pos,3
247,师傅,nr,pos,4
247,安装,v,pos,5
247,时,ng,pos,6
247,收,v,pos,7
247,材料费,n,pos,8
247,安装,v,pos,9
247,时,ng,pos,10
247,小心,n,pos,11
247,放置,v,pos,12
247,灶,n,pos,13
247,墙渣,n,pos,14
247,致使,v,pos,15
247,旁边,f,pos,16
247,墙渣,n,pos,17
247,刮,v,pos,18
247,花,v,pos,19
248,质量,n,pos,0
248,挺不错,i,pos,1
248,物流,n,pos,2
248,力,n,pos,3
248,安装,v,pos,4
248,师傅,nr,pos,5
