index_content,word,nature,content_type,index_word
656,品牌,n,pos,0
656,实惠,vn,pos,1
656,值得,v,pos,2
656,拥有,v,pos,3
657,安装,v,pos,0
657,师傅,nr,pos,1
657,态度,n,pos,2
657,技术,n,pos,3
657,专业,n,pos,4
658,来货,n,pos,0
658,安装,v,pos,1
658,服务周到,i,pos,2
659,安装,v,pos,0
659,师傅,nr,pos,1
659,上门,ns,pos,2
659,不错,a,pos,3
660,美观大方,ns,pos,0
660,实用,v,pos,1
661,服务,vn,pos,0
661,安装,v,pos,1
661,师傅,nr,pos,2
662,家庭,n,pos,0
662,父母,n,pos,1
662,和子,nr,pos,2
662,远亲不如近邻,i,pos,3
662,地处,s,pos,4
662,远,a,pos,5
662,互相间,n,pos,6
662,显得,v,pos,7
662,生活,vn,pos,8
662,关系,n,pos,9
662,左邻右舍,i,pos,10
662,之间,f,pos,11
662,密,a,pos,12
663,满意,v,pos,0
663,安装,v,pos,1
663,师傅,nr,pos,2
664,价格,n,pos,0
664,适中,v,pos,1
665,物流,n,pos,0
665,超快,v,pos,1
665,晚上,t,pos,2
665,下单,n,pos,3
665,上午,t,pos,4
665,送货上门,l,pos,5
665,外形,n,pos,6
665,漂亮,a,pos,7
665,功能,n,pos,8
665,强大,a,pos,9
665,价格,n,pos,10
665,低点,n,pos,11
665,完美,a,pos,12
665,点,m,pos,13
665,赞,v,pos,14
665,物流,n,pos,15
665,小哥,n,pos,16
665,态度,n,pos,17
665,下次,t,pos,18
667,物流,n,pos,0
667,很快,d,pos,1
667,服务,vn,pos,2
668,谢谢,nr,pos,0
668,安装,v,pos,1
668,师傅,nr,pos,2
668,辛苦,a,pos,3
669,师傅,nr,pos,0
669,辛苦,a,pos,1
669,满意,v,pos,2
670,感觉,n,pos,0
670,不错,a,pos,1
671,昨天,t,pos,0
671,下单,n,pos,1
672,安装费,n,pos,0
673,不错,a,pos,0
673,还好,v,pos,1
673,家,q,pos,2
673,老人,n,pos,3
673,安装,v,pos,4
673,员,q,pos,5
673,主意,n,pos,6
673,花,v,pos,7
673,洒,v,pos,8
673,正好,a,pos,9
673,安装,v,pos,10
673,正上方,f,pos,11
673,每次,r,pos,12
673,洗澡,v,pos,13
673,郁闷,a,pos,14
673,同情,n,pos,15
674,老房子,n,pos,0
674,安上,v,pos,1
675,完美,a,pos,0
675,服务,vn,pos,1
675,安装,v,pos,2
676,物流,n,pos,0
676,服务,vn,pos,1
676,制热,v,pos,2
676,效果,n,pos,3
677,不错,a,pos,0
677,家人,n,pos,1
677,喜欢,v,pos,2
678,实惠,vn,pos,0
681,东西,ns,pos,0
681,自营,vn,pos,1
681,快递,v,pos,2
681,第二天,m,pos,3
681,京,j,pos,4
681,东西,ns,pos,5
681,送来,v,pos,6
681,包装,v,pos,7
681,客服,n,pos,8
681,不错,a,pos,9
681,不懂,a,pos,10
681,耐心,a,pos,11
681,解答,v,pos,12
681,售后,n,pos,13
681,师傅,nr,pos,14
681,安装,v,pos,15
681,第二天,m,pos,16
681,赶上,d,pos,17
681,第三天,m,pos,18
681,帮,v,pos,19
681,安装,v,pos,20
681,态度,n,pos,21
681,安装费,n,pos,22
681,贵,a,pos,23
682,安装,v,pos,0
682,满意,v,pos,1
682,服务,vn,pos,2
682,认可,v,pos,3
683,快递,v,pos,0
683,速度,n,pos,1
683,物品,n,pos,2
683,质量,n,pos,3
684,满意,v,pos,0
684,真的,d,pos,1
684,喜欢,v,pos,2
684,超出,v,pos,3
684,期望值,n,pos,4
684,发货,n,pos,5
684,速度,n,pos,6
684,包装,v,pos,7
684,仔细,ad,pos,8
684,严实,ad,pos,9
684,配送,v,pos,10
684,人员,n,pos,11
684,态度,n,pos,12
684,速度,n,pos,13
684,很快,d,pos,14
684,满意,v,pos,15
684,购物,n,pos,16
685,速度,n,pos,0
685,很快,d,pos,1
685,服務,vn,pos,2
686,时间,n,pos,0
686,长,a,pos,1
686,坏,a,pos,2
686,号,m,pos,3
686,一台,m,pos,4
686,月,m,pos,5
686,日,m,pos,6
686,收到,v,pos,7
686,月,m,pos,8
686,号,m,pos,9
686,早就,d,pos,10
686,安装,v,pos,11
686,当天,t,pos,12
686,洗上,v,pos,13
686,热水澡,n,pos,14
686,十一,m,pos,15
686,长假,n,pos,16
686,心情,n,pos,17
686,满意,v,pos,18
688,装好,v,pos,0
688,没试,v,pos,1
688,感觉,n,pos,2
688,还好,v,pos,3
689,快递,v,pos,0
689,不错,a,pos,1
689,速度,n,pos,2
689,很快,d,pos,3
690,早上,t,pos,0
690,下单,n,pos,1
690,下午,t,pos,2
690,货到,l,pos,3
690,次日,t,pos,4
690,安装,v,pos,5
690,顺畅,a,pos,6
690,网购,n,pos,7
690,不错,a,pos,8
690,希望,v,pos,9
690,耐用,a,pos,10
691,东西,ns,pos,0
691,不错,a,pos,1
691,操作,v,pos,2
691,简单,a,pos,3
693,好评,v,pos,0
693,服务,vn,pos,1
693,不错,a,pos,2
694,价位,n,pos,0
694,不错,a,pos,1
694,安装,v,pos,2
694,收费,n,pos,3
694,感觉,n,pos,4
694,贵,a,pos,5
694,就用,v,pos,6
694,一点,m,pos,7
694,几个,m,pos,8
694,接头,v,pos,9
694,感觉,n,pos,10
694,卡,n,pos,11
694,价钱,n,pos,12
694,装,v,pos,13
694,太,d,pos,14
694,满意,v,pos,15
695,价格,n,pos,0
695,服务,vn,pos,1
695,不错,a,pos,2
695,安装,v,pos,3
695,遥控,vn,pos,4
695,要贴,n,pos,5
695,安装,v,pos,6
695,花,v,pos,7
696,一段时间,l,pos,0
696,评价,n,pos,1
696,体验,n,pos,2
696,很好,a,pos,3
696,超值,v,pos,4
696,一款,m,pos,5
696,适合,v,pos,6
696,家庭,n,pos,7
696,安装,v,pos,8
696,人员素质,n,pos,9
696,高,a,pos,10
696,收费,n,pos,11
696,标准,n,pos,12
696,透明,v,pos,13
696,整体,n,pos,14
696,不错,a,pos,15
696,购物,n,pos,16
697,两个,m,pos,0
697,月,m,pos,1
697,评价,n,pos,2
697,自营,vn,pos,3
697,店,n,pos,4
697,购买,v,pos,5
697,电器产品,n,pos,6
697,放心,v,pos,7
697,担心,v,pos,8
697,容量,n,pos,9
697,尺寸,n,pos,10
697,原位,n,pos,11
697,安装,v,pos,12
697,请,v,pos,13
697,安装,v,pos,14
697,师傅,nr,pos,15
697,上门,ns,pos,16
697,查看,v,pos,17
697,机型,n,pos,18
697,收,v,pos,19
697,服务费,n,pos,20
697,不贵,a,pos,21
697,旧件,n,pos,22
697,取下,v,pos,23
697,安装,v,pos,24
697,新机,n,pos,25
697,花,v,pos,26
699,当天,t,pos,0
699,安装,v,pos,1
699,简单,a,pos,2
699,试,v,pos,3
699,安装,v,pos,4
699,师傅,nr,pos,5
699,耐心,a,pos,6
699,讲解,v,pos,7
699,遥控,vn,pos,8
699,距离,n,pos,9
699,短点,n,pos,10
699,情况,n,pos,11
699,用不上,l,pos,12
699,信赖,n,pos,13
700,服务态度,n,pos,0
701,东西,ns,pos,0
701,不错,a,pos,1
701,做工,v,pos,2
701,全国,n,pos,3
701,联保,j,pos,4
701,售后,n,pos,5
701,安装,v,pos,6
701,师傅,nr,pos,7
701,热情,n,pos,8
701,安装费,n,pos,9
701,高,a,pos,10
701,块,zg,pos,11
701,减,v,pos,12
701,零头,n,pos,13
701,师傅,nr,pos,14
701,坎,nrt,pos,15
701,大山,ns,pos,16
701,上推,v,pos,17
701,八辈,m,pos,18
701,祖宗,nr,pos,19
701,师傅,nr,pos,20
701,够够,a,pos,21
702,体面,n,pos,0
702,服务,vn,pos,1
702,周到,v,pos,2
704,安装,v,pos,0
704,力,n,pos,1
704,师傅,nr,pos,2
704,帅哥,nr,pos,3
705,不错,a,pos,0
705,很好,a,pos,1
705,产品,n,pos,2
706,外观,n,pos,0
706,很大,a,pos,1
706,气,n,pos,2
706,喜欢,v,pos,3
707,安装,v,pos,0
707,地道,n,pos,1
707,满意,v,pos,2
708,喜欢,v,pos,0
708,安装,v,pos,1
708,才用,v,pos,2
708,管子,n,pos,3
708,产品,n,pos,4
708,一共,j,pos,5
708,花,v,pos,6
708,价格,n,pos,7
708,划算,v,pos,8
708,安装,v,pos,9
708,师傅,nr,pos,10
708,不错,a,pos,11
708,安装,v,pos,12
708,打扫,v,pos,13
708,卫生,an,pos,14
708,服务,vn,pos,15
708,没话说,l,pos,16
708,产品,n,pos,17
709,第二次,m,pos,0
709,大型,b,pos,1
709,家电,j,pos,2
709,安装,v,pos,3
709,师傅,nr,pos,4
709,约定,v,pos,5
709,时间,n,pos,6
709,装,v,pos,7
709,材料费,n,pos,8
709,接受,v,pos,9
709,款,m,pos,10
709,值得,v,pos,11
709,买回来,l,pos,12
709,下次,t,pos,13
709,减价,v,pos,14
710,款,m,pos,0
710,性价比,n,pos,1
710,真的,d,pos,2
710,超高,v,pos,3
710,千挑万,i,pos,4
710,选,v,pos,5
710,选择,v,pos,6
710,送货,v,pos,7
710,快递,v,pos,8
710,小哥,n,pos,9
710,服务态度,n,pos,10
710,售后,n,pos,11
710,响应,v,pos,12
710,十星,nz,pos,13
710,好评,v,pos,14
711,商城,ns,pos,0
711,购买,v,pos,1
711,送货,v,pos,2
711,没的说,l,pos,3
711,太,d,pos,4
711,家人,n,pos,5
711,难以置信,i,pos,6
711,网上,s,pos,7
711,购买,v,pos,8
711,质量,n,pos,9
711,稳定,a,pos,10
711,安装,v,pos,11
711,服务,vn,pos,12
711,专业,n,pos,13
711,好评,v,pos,14
712,朋友,n,pos,0
712,不错,a,pos,1
712,服务,vn,pos,2
712,到货,v,pos,3
712,很快,d,pos,4
712,晚上,t,pos,5
712,试试看,v,pos,6
712,好用,v,pos,7
713,送货,v,pos,0
713,速度,n,pos,1
713,很快,d,pos,2
713,第一天,m,pos,3
713,下单,n,pos,4
713,约,d,pos,5
713,第三天,m,pos,6
713,送到,v,pos,7
713,送到,v,pos,8
713,约,d,pos,9
713,隔天,nz,pos,10
713,安装,v,pos,11
713,售后,n,pos,12
713,态度,n,pos,13
713,其他配件,n,pos,14
713,质量,n,pos,15
713,价格,n,pos,16
713,整体,n,pos,17
713,满意,v,pos,18
714,送货,v,pos,0
714,速度,n,pos,1
714,电梯,n,pos,2
714,搬,v,pos,3
714,四楼,ns,pos,4
714,太,d,pos,5
714,感谢,v,pos,6
714,安装,v,pos,7
714,后期,t,pos,8
714,追评,v,pos,9
715,忙,v,pos,0
715,装修,v,pos,1
715,房子,n,pos,2
715,装,v,pos,3
715,邻居,v,pos,4
715,我家,r,pos,5
715,卖,v,pos,6
715,家电,j,pos,7
715,牌子,n,pos,8
715,卖,v,pos,9
715,价格比,n,pos,10
715,十年,m,pos,11
715,前,f,pos,12
715,便宜,a,pos,13
715,品牌,n,pos,14
715,值得,v,pos,15
715,拥有,v,pos,16
716,头,n,pos,0
716,大件,n,pos,1
716,服务,vn,pos,2
716,产品,n,pos,3
716,值得,v,pos,4
716,信赖,n,pos,5
716,配货,n,pos,6
716,送货,v,pos,7
716,正规,a,pos,8
716,段,q,pos,9
716,插曲,n,pos,10
716,售后,n,pos,11
716,第一,m,pos,12
716,时间,n,pos,13
716,解决,v,pos,14
716,谢谢,nr,pos,15
717,信赖,n,pos,0
717,自营,vn,pos,1
717,东西,ns,pos,2
717,安装,v,pos,3
717,师傅,nr,pos,4
717,追,v,pos,5
717,好评,v,pos,6
717,事情,n,pos,7
717,烦人,a,pos,8
717,明白,nr,pos,9
717,好评,v,pos,10
717,安装,v,pos,11
717,师傅,nr,pos,12
717,理解,v,pos,13
718,几天,m,pos,0
718,评论,n,pos,1
718,感谢,v,pos,2
718,安装,v,pos,3
718,师傅,nr,pos,4
718,耐心,a,pos,5
718,安装,v,pos,6
718,新,a,pos,7
718,我家,r,pos,8
718,讲解,v,pos,9
718,新,a,pos,10
718,足够,v,pos,11
718,日常,d,pos,12
718,家里,s,pos,13
718,一家,m,pos,14
718,三口,m,pos,15
718,用水,n,pos,16
718,需求,v,pos,17
718,电源插座,n,pos,18
718,超过,v,pos,19
718,额外,b,pos,20
718,大功率,n,pos,21
718,电源插座,n,pos,22
718,一如既往,i,pos,23
718,信任,n,pos,24
718,希望,v,pos,25
718,带来,v,pos,26
718,更多,d,pos,27
718,实用,v,pos,28
718,便捷,a,pos,29
718,产品,n,pos,30
718,介绍,v,pos,31
719,升,zg,pos,0
719,预约,v,pos,1
719,洗浴,v,pos,2
719,无线,n,pos,3
719,遥控,vn,pos,4
719,安装,v,pos,5
719,安上,v,pos,6
719,试试,vn,pos,7
720,第一天,m,pos,0
720,价格,n,pos,1
720,掉价,v,pos,2
720,吃惊,a,pos,3
720,申请,v,pos,4
720,保价,n,pos,5
720,几分钟,m,pos,6
720,退回来,l,pos,7
720,神,n,pos,8
720,速度,n,pos,9
720,机子,n,pos,10
720,装,v,pos,11
720,期待,v,pos,12
720,效果,n,pos,13
721,送货,v,pos,0
721,小哥,n,pos,1
721,准时,v,pos,2
721,售后服务,l,pos,3
721,特别,d,pos,4
721,安装,v,pos,5
721,师父,n,pos,6
721,满意,v,pos,7
723,师傅,nr,pos,0
723,服务,vn,pos,1
724,送货,v,pos,0
724,安装,v,pos,1
724,工整,vn,pos,2
725,外观,n,pos,0
725,高大,a,pos,1
725,遥控器,n,pos,2
725,电池,n,pos,3
725,不太好,v,pos,4
725,装,v,pos,5
725,装水,n,pos,6
725,两桶,m,pos,7
725,力,n,pos,8
725,关键,n,pos,9
725,老人家,n,pos,10
725,不太会,n,pos,11
725,操作,v,pos,12
725,安装,v,pos,13
725,只管,c,pos,14
725,装,v,pos,15
725,费用,n,pos,16
725,接近,v,pos,17
725,大洋,ns,pos,18
729,适合,v,pos,0
729,一家,m,pos,1
729,三口,m,pos,2
729,活动,vn,pos,3
729,期间,f,pos,4
729,性价比,n,pos,5
729,高,a,pos,6
731,购买,v,pos,0
731,第二个,m,pos,1
731,物流,n,pos,2
731,力,n,pos,3
731,配送,v,pos,4
731,力,n,pos,5
731,安装,v,pos,6
731,服务,vn,pos,7
732,升,zg,pos,0
732,一家,m,pos,1
732,三口,m,pos,2
732,足够,v,pos,3
732,样式,n,pos,4
732,漂亮,a,pos,5
732,好看,v,pos,6
733,家里,s,pos,0
733,电器,n,pos,1
733,一段时间,l,pos,2
733,推荐,v,pos,3
733,朋友,n,pos,4
733,遥控器,n,pos,5
733,控制,v,pos,6
733,储水量,n,pos,7
733,外观,n,pos,8
733,满意,v,pos,9
734,好多天,m,pos,0
734,时间,n,pos,1
734,装,v,pos,2
734,预约,v,pos,3
734,安装,v,pos,4
734,师傅,nr,pos,5
734,给装,v,pos,6
734,安装,v,pos,7
734,速度,n,pos,8
734,挺快,v,pos,9
734,简单,a,pos,10
734,搞,v,pos,11
734,特价,n,pos,12
734,八百多,m,pos,13
734,便宜,a,pos,14
735,效果,n,pos,0
735,墙,n,pos,1
735,承重墙,nr,pos,2
735,做,v,pos,3
735,支架,n,pos,4
735,底下,f,pos,5
735,多出,m,pos,6
735,两个,m,pos,7
735,铁条,n,pos,8
735,不太好,v,pos,9
735,更好,d,pos,10
735,安装,v,pos,11
735,方法,n,pos,12
736,东西,ns,pos,0
736,到货,v,pos,1
736,速度,n,pos,2
736,很快,d,pos,3
736,安装,v,pos,4
736,师傅,nr,pos,5
736,热心,n,pos,6
736,插口,n,pos,7
736,插座,n,pos,8
736,换,v,pos,9
736,排插,v,pos,10
737,老家,n,pos,0
737,老家,n,pos,1
737,老家,n,pos,2
737,老家,n,pos,3
738,商城,ns,pos,0
738,网上,s,pos,1
738,家电,j,pos,2
738,家电,j,pos,3
738,买好,v,pos,4
738,正品,n,pos,5
738,放心,v,pos,6
738,质量,n,pos,7
738,保障,v,pos,8
738,快递,v,pos,9
738,家电,j,pos,10
738,选,v,pos,11
739,收到,v,pos,0
739,货,n,pos,1
739,喜欢,v,pos,2
739,款,m,pos,3
739,满满的,z,pos,4
739,科技,n,pos,5
739,感,v,pos,6
739,才刚,d,pos,7
739,预约,v,pos,8
739,功能,n,pos,9
739,强,a,pos,10
739,电源,n,pos,11
739,插,v,pos,12
739,不用,v,pos,13
739,担心,v,pos,14
739,不用,v,pos,15
739,热水,n,pos,16
739,时,n,pos,17
739,无时无刻,i,pos,18
739,加热,v,pos,19
739,费电,n,pos,20
740,宝贝,nr,pos,0
740,很久,m,pos,1
740,安装,v,pos,2
740,服务,vn,pos,3
740,棒棒,n,pos,4
740,哒,zg,pos,5
741,品牌,n,pos,0
741,质量,n,pos,1
741,可靠,v,pos,2
741,老婆,n,pos,3
741,评价,n,pos,4
741,高,a,pos,5
741,新房,n,pos,6
741,配置,v,pos,7
741,高端,n,pos,8
741,大气,n,pos,9
741,智能,n,pos,10
741,控制,v,pos,11
741,加热,v,pos,12
741,安全可靠,i,pos,13
741,国庆节,t,pos,14
741,订,v,pos,15
741,号,m,pos,16
741,到货,v,pos,17
741,号,m,pos,18
741,安装,v,pos,19
741,到位,v,pos,20
741,几次,m,pos,21
741,老婆,n,pos,22
741,喜欢,v,pos,23
741,五星,nz,pos,24
741,评价,n,pos,25
743,价格合理,n,pos,0
743,物流,n,pos,1
743,很快,d,pos,2
743,售后,n,pos,3
743,安装,v,pos,4
743,规范,n,pos,5
743,总,b,pos,6
743,流程,n,pos,7
743,满意,v,pos,8
743,提醒,v,pos,9
743,买家,n,pos,10
743,款,m,pos,11
743,型号,n,pos,12
743,分瓦,n,pos,13
743,瓦,n,pos,14
743,安,v,pos,15
743,安,v,pos,16
743,家里,s,pos,17
743,插座,n,pos,18
743,哪种,r,pos,19
743,需,v,pos,20
743,下单,n,pos,21
744,力,n,pos,0
744,速度,n,pos,1
745,很好,a,pos,0
745,信赖,n,pos,1
745,信赖,n,pos,2
745,快递,v,pos,3
745,哥,n,pos,4
745,服务态度,n,pos,5
745,赞赏,v,pos,6
745,一句,m,pos,7
745,话,n,pos,8
745,十星,nz,pos,9
745,好评,v,pos,10
746,机器,n,pos,0
746,安装,v,pos,1
746,师傅,nr,pos,2
746,细心,n,pos,3
746,唯一,b,pos,4
746,不太好,v,pos,5
746,地方,n,pos,6
746,预约,v,pos,7
746,上门,ns,pos,8
746,安装,v,pos,9
746,主动,b,pos,10
746,安装,v,pos,11
746,预约,v,pos,12
746,电话,n,pos,13
746,不好,d,pos,14
746,打通,v,pos,15
747,购物,n,pos,0
747,一种,m,pos,1
747,享受,v,pos,2
747,服务到位,n,pos,3
747,省钱,n,pos,4
747,省力,n,pos,5
747,省心,n,pos,6
747,电器,n,pos,7
747,推荐,v,pos,8
747,朋友,n,pos,9
749,不错,a,pos,0
749,机器,n,pos,1
750,发货,n,pos,0
750,忘,v,pos,1
750,发,v,pos,2
750,淋浴,n,pos,3
750,头,n,pos,4
750,找,v,pos,5
750,客服,n,pos,6
750,补发,v,pos,7
750,发过来,l,pos,8
750,原装,n,pos,9
750,破损,v,pos,10
750,太,d,pos,11
750,负责,v,pos,12
750,差,a,pos,13
751,满意,v,pos,0
751,楼,n,pos,1
751,送货上门,l,pos,2
751,快递,v,pos,3
751,贴心,v,pos,4
751,一点点,m,pos,5
751,预约,v,pos,6
751,安装,v,pos,7
751,安装,v,pos,8
751,人员,n,pos,9
751,打电话,l,pos,10
751,确认,v,pos,11
751,安装,v,pos,12
751,师傅,nr,pos,13
751,辛苦,a,pos,14
751,谢谢,nr,pos,15
752,到货,v,pos,0
752,很快,d,pos,1
752,安装,v,pos,2
752,师傅,nr,pos,3
752,准时,v,pos,4
752,服务态度,n,pos,5
752,满意,v,pos,6
753,一家人,n,pos,0
753,段时间,nr,pos,1
753,外形,n,pos,2
753,上档次,b,pos,3
753,价位,n,pos,4
753,东西,ns,pos,5
753,老婆,n,pos,6
753,骂,v,pos,7
754,不错,a,pos,0
754,价格,n,pos,1
754,实惠,vn,pos,2
754,服务态度,n,pos,3
754,材料费,n,pos,4
754,花,v,pos,5
755,送货,v,pos,0
755,师傅,nr,pos,1
755,敬业,n,pos,2
755,雨,n,pos,3
755,依然,d,pos,4
755,售后,n,pos,5
755,打电话,l,pos,6
755,确认,v,pos,7
755,负责,v,pos,8
755,安装,v,pos,9
755,师傅,nr,pos,10
755,收费,n,pos,11
755,便宜,a,pos,12
755,不错,a,pos,13
756,递给,v,pos,0
756,力,n,pos,1
756,隔,v,pos,2
756,售后服务,l,pos,3
756,人员,n,pos,4
756,服务态度,n,pos,5
756,五星,nz,pos,6
756,好评,v,pos,7
756,上带,n,pos,8
756,花,v,pos,9
756,洒,v,pos,10
756,出水,v,pos,11
756,实在,v,pos,12
756,太小,n,pos,13
756,美中不足,i,pos,14
757,东西,ns,pos,0
757,不错,a,pos,1
757,满意,v,pos,2
757,舒服,a,pos,3
757,送货,v,pos,4
757,很快,d,pos,5
757,师傅,nr,pos,6
757,服务态度,n,pos,7
757,下次,t,pos,8
757,介绍,v,pos,9
757,朋友,n,pos,10
758,机器,n,pos,0
758,搞,v,pos,1
758,活动,vn,pos,2
758,便宜,a,pos,3
758,回复,v,pos,4
758,是升,v,pos,5
758,总体,n,pos,6
758,机器,n,pos,7
759,安装,v,pos,0
759,师傅,nr,pos,1
759,不行,v,pos,2
759,安装费,n,pos,3
759,花,v,pos,4
759,块钱,n,pos,5
759,花钱,n,pos,6
759,花,v,pos,7
759,钱,n,pos,8
760,中秋节,t,pos,0
760,收到,v,pos,1
760,第二次,m,pos,2
760,六年,m,pos,3
760,年,m,pos,4
760,新,a,pos,5
760,家用,n,pos,6
760,中秋,t,pos,7
760,送货,v,pos,8
760,小哥,n,pos,9
760,辛苦,a,pos,10
760,品牌,n,pos,11
760,值得,v,pos,12
760,信赖,n,pos,13
761,不错,a,pos,0
761,物流,n,pos,1
761,很快,d,pos,2
761,安装,v,pos,3
761,师傅,nr,pos,4
761,服务,vn,pos,5
761,到位,v,pos,6
761,电话,n,pos,7
761,沟通,v,pos,8
761,老公,nr,pos,9
761,嫌弃,v,pos,10
761,升,zg,pos,11
761,够,v,pos,12
761,两个,m,pos,13
762,服务,vn,pos,0
762,没的说,l,pos,1
762,头天,t,pos,2
762,下午,t,pos,3
762,下单,n,pos,4
762,第二天,m,pos,5
762,安装,v,pos,6
762,实体店,n,pos,7
762,太棒了,nr,pos,8
762,产品,n,pos,9
762,没用,v,pos,10
762,看着,v,pos,11
762,评,v,pos,12
763,服务满意,n,pos,0
763,家电,j,pos,1
763,便宜,a,pos,2
763,质量,n,pos,3
763,送货,v,pos,4
763,特别,d,pos,5
763,家里,s,pos,6
763,购买,v,pos,7
764,安装,v,pos,0
764,收费,n,pos,1
764,一次性,d,pos,2
764,安装费,n,pos,3
764,家里,s,pos,4
764,老人,n,pos,5
765,东西,ns,pos,0
765,收到,v,pos,1
765,送货,v,pos,2
765,第二天,m,pos,3
765,安装,v,pos,4
765,人员,n,pos,5
765,整体,n,pos,6
765,不错,a,pos,7
765,效果,n,pos,8
766,家电,j,pos,0
766,正品,n,pos,1
766,保障,v,pos,2
766,真的,d,pos,3
766,售后,n,pos,4
766,无忧,v,pos,5
766,快递,v,pos,6
766,力,n,pos,7
766,第二天,m,pos,8
767,装,v,pos,0
767,机,n,pos,1
767,师傅,nr,pos,2
767,简单,a,pos,3
767,试,v,pos,4
767,机,n,pos,5
767,要装,v,pos,6
767,水管,n,pos,7
767,安装,v,pos,8
767,师傅,nr,pos,9
767,迟点,d,pos,10
767,再装,v,pos,11
767,管试,vn,pos,12
767,追加,v,pos,13
767,评论,n,pos,14
768,自营,vn,pos,0
768,购买,v,pos,1
768,值得,v,pos,2
768,信赖,n,pos,3
768,送货,v,pos,4
768,放心,v,pos,5
768,好评,v,pos,6
769,几次,m,pos,0
769,帮,v,pos,1
769,同事,n,pos,2
769,朋友,n,pos,3
769,购买,v,pos,4
769,价格,n,pos,5
769,超级,b,pos,6
769,实惠,vn,pos,7
769,信赖,n,pos,8
769,品牌,n,pos,9
769,支持,v,pos,10
770,宝贝,nr,pos,0
770,收到,v,pos,1
770,安装,v,pos,2
770,十多天,m,pos,3
770,效果,n,pos,4
770,商城,ns,pos,5
770,产品,n,pos,6
770,保障,v,pos,7
770,物流,n,pos,8
770,很快,d,pos,9
770,农村,n,pos,10
770,送货上门,l,pos,11
771,质量,n,pos,0
771,不错,a,pos,1
771,用过,v,pos,2
771,好用,v,pos,3
771,预约,v,pos,4
771,洗浴,v,pos,5
771,不用,v,pos,6
771,提前,v,pos,7
771,开,v,pos,8
771,追加,v,pos,9
771,评价,n,pos,10
772,外型,b,pos,0
772,美观,nz,pos,1
772,加热,v,pos,2
772,师付,nr,pos,3
772,认真负责,n,pos,4
772,安装费,n,pos,5
772,够,v,pos,6
772,高,a,pos,7
772,轻体,n,pos,8
772,墙,n,pos,9
772,架子,n,pos,10
772,安装费,n,pos,11
772,一共,j,pos,12
772,花,v,pos,13
772,八角,m,pos,14
772,阀,n,pos,15
772,提供,v,pos,16
772,压力,n,pos,17
772,阀,n,pos,18
772,处,n,pos,19
772,滴水,n,pos,20
772,咨询,vn,pos,21
772,影响,vn,pos,22
772,美观,nz,pos,23
773,家里,s,pos,0
773,装修,v,pos,1
773,选,v,pos,2
773,信赖,n,pos,3
773,品牌,n,pos,4
773,全家,n,pos,5
773,满意,v,pos,6
773,物流,n,pos,7
773,安装,v,pos,8
773,到位,v,pos,9
773,好评,v,pos,10
774,物流,n,pos,0
774,赞,v,pos,1
774,小时,n,pos,2
774,家,q,pos,3
774,建议,n,pos,4
774,一级,m,pos,5
774,能耗,n,pos,6
774,失策,n,pos,7
774,耗电,v,pos,8
774,大户,n,pos,9
775,顾客,nr,pos,0
775,一段时间,l,pos,1
775,评价,n,pos,2
775,顾客,nr,pos,3
775,说出,v,pos,4
775,水,n,pos,5
775,效果,n,pos,6
775,外形,n,pos,7
775,好看,v,pos,8
775,服务,vn,pos,9
775,棒棒,n,pos,10
776,喜欢,v,pos,0
776,遥控器,n,pos,1
776,太,d,pos,2
776,简陋,a,pos,3
776,装,v,pos,4
776,好用,v,pos,5
776,原因,n,pos,6
777,父母,n,pos,0
777,现货,n,pos,1
777,听,v,pos,2
777,父母,n,pos,3
777,不错,a,pos,4
777,按装,v,pos,5
777,师傅,nr,pos,6
777,按装,v,pos,7
777,态度,n,pos,8
777,满星,nz,pos,9
777,好评,v,pos,10
778,发货,n,pos,0
778,安排,v,pos,1
778,上门,ns,pos,2
778,安装,v,pos,3
778,安装,v,pos,4
778,师傅,nr,pos,5
778,服务周到,i,pos,6
778,断电,n,pos,7
778,保温,n,pos,8
778,一日,m,pos,9
778,不错,a,pos,10
779,品牌,n,pos,0
779,值得,v,pos,1
779,信赖,n,pos,2
779,送货,v,pos,3
779,安装,v,pos,4
779,师傅,nr,pos,5
779,专业,n,pos,6
779,服务态度,n,pos,7
779,安装,v,pos,8
779,师傅,nr,pos,9
779,全,a,pos,10
779,五星,nz,pos,11
779,好评,v,pos,12
780,送货,v,pos,0
780,商品,n,pos,1
780,收到,v,pos,2
780,送,v,pos,3
780,上楼,ns,pos,4
780,真心,d,pos,5
780,不错,a,pos,6
780,样子,n,pos,7
780,美观,nz,pos,8
780,杠杠,n,pos,9
780,好评,v,pos,10
781,物品,n,pos,0
781,收到,v,pos,1
781,质量,n,pos,2
781,不错,a,pos,3
781,价格,n,pos,4
781,实惠,vn,pos,5
781,送货,v,pos,6
781,速度,n,pos,7
781,下单,n,pos,8
781,第二天,m,pos,9
781,收到,v,pos,10
781,货,n,pos,11
781,信赖,n,pos,12
781,五星,nz,pos,13
781,好评,v,pos,14
782,升,zg,pos,0
782,预约,v,pos,1
782,洗浴,v,pos,2
782,无线,n,pos,3
782,遥控,vn,pos,4
782,一段时间,l,pos,5
783,外表,n,pos,0
783,新颖,a,pos,1
783,价格,n,pos,2
783,美丽,ns,pos,3
783,服务,vn,pos,4
783,送货,v,pos,5
783,安装,v,pos,6
